T,Z,Y,X,Score,Size,Confidence,Angle
3.0,11.0,985.4596042633057,381.5297565460205,0.9999980926513672,10.0,0.9495539665222168,2.0
3.0,11.0,849.408182144165,568.4259719848633,0.9999969005584717,13.0,0.9061737060546875,2.0
3.0,11.0,560.2858963012695,147.47171592712402,0.9999775886535645,16.0,0.9399253129959106,2.0
3.0,11.0,753.5234794616699,880.8283290863037,0.9996660947799683,18.0,0.9313974380493164,2.0
4.0,11.0,64.32632827758789,579.8519153594971,1.0,11.0,0.9295321702957153,2.0
4.0,11.0,461.8937931060791,196.74809646606445,1.0,17.0,0.9474828243255615,2.0
4.0,11.0,1009.8000202178955,353.82776260375977,1.0,18.0,0.9533898830413818,2.0
4.0,11.0,1071.4631233215332,563.7956829071045,1.0,12.0,0.9715166091918945,2.0
4.0,11.0,520.3453598022461,822.2750511169434,1.0,13.0,0.9237266778945923,2.0
4.0,11.0,401.87162590026855,592.6470413208008,0.9999997615814209,22.0,0.9436907768249512,2.0
4.0,11.0,710.0283317565918,337.68181228637695,0.9999996423721313,17.0,0.9381219148635864,2.0
4.0,11.0,1017.5960292816162,277.5287628173828,0.9999990463256836,17.0,0.9415980577468872,2.0
4.0,11.0,1063.4368801116943,560.4052467346191,0.9999986886978149,8.0,0.9591178894042969,2.0
4.0,11.0,587.8197250366211,248.4241600036621,0.999994158744812,23.0,0.9366592168807983,2.0
4.0,11.0,663.6382274627686,293.7508850097656,0.999993085861206,11.0,0.9461004734039307,2.0
4.0,11.0,480.5838432312012,810.1405487060547,0.999988317489624,25.0,0.9110162258148193,2.0
4.0,11.0,461.3423328399658,954.1985664367676,0.9999736547470093,20.0,0.9026435613632202,2.0
4.0,11.0,527.8952159881592,239.92041015625,0.9999624490737915,23.0,0.9106076955795288,2.0
4.0,11.0,652.1419715881348,640.4961090087891,0.9999500513076782,18.0,0.9213787317276001,2.0
4.0,11.0,1007.6433143615723,382.02962493896484,0.9999414682388306,18.0,0.9302160739898682,2.0
4.0,11.0,1031.806755065918,636.4153442382812,0.9998377561569214,18.0,0.9037938117980957,2.0
4.0,11.0,398.0673179626465,480.3204650878906,0.9998114705085754,13.0,0.9083109498023987,2.0
4.0,11.0,774.5949783325195,730.3473014831543,0.9997594952583313,20.0,0.9111132621765137,2.0
4.0,11.0,120.27527618408203,480.7105598449707,0.9996587038040161,19.0,0.9231786727905273,2.0
5.0,11.0,406.39303970336914,598.4532299041748,1.0,18.0,0.9509095549583435,2.0
5.0,11.0,55.802207946777344,583.3043174743652,1.0,17.0,0.9560742378234863,2.0
5.0,11.0,48.2564811706543,572.4954299926758,1.0,12.0,0.9453871846199036,2.0
5.0,11.0,1070.0136756896973,556.8061561584473,1.0,13.0,0.9572747945785522,2.0
5.0,11.0,523.4682598114014,829.3929576873779,1.0,16.0,0.9066521525382996,2.0
5.0,11.0,997.6556015014648,504.7364311218262,0.9999996423721313,21.0,0.9068338871002197,2.0
5.0,11.0,758.0888061523438,726.6080017089844,0.9999995231628418,16.0,0.9054794311523438,2.0
5.0,11.0,587.6216163635254,247.26466369628906,0.9999980926513672,14.0,0.9489215612411499,2.0
5.0,11.0,624.1186141967773,568.0209922790527,0.9999963045120239,23.0,0.92816162109375,2.0
5.0,11.0,1018.1894760131836,278.5446662902832,0.9999953508377075,24.0,0.9328054189682007,2.0
5.0,11.0,832.8572978973389,713.1709861755371,0.9999926090240479,16.0,0.9367225766181946,2.0
5.0,11.0,1003.1777534484863,382.08771896362305,0.9999895095825195,12.0,0.930505096912384,2.0
5.0,11.0,393.413366317749,488.4312438964844,0.9999829530715942,14.0,0.9172153472900391,2.0
5.0,11.0,240.10845565795898,231.99773597717285,0.9999645948410034,20.0,0.9271656274795532,2.0
5.0,11.0,382.1080207824707,422.366024017334,0.9999589920043945,10.0,0.9171346426010132,2.0
5.0,11.0,849.7918949127197,692.0879440307617,0.9999539852142334,19.0,0.9140746593475342,2.0
5.0,11.0,487.76607513427734,547.4864120483398,0.9999493360519409,22.0,0.9272814989089966,2.0
5.0,11.0,869.0544948577881,563.347526550293,0.9999377727508545,17.0,0.9097631573677063,2.0
5.0,11.0,593.028133392334,595.4882564544678,0.999924898147583,19.0,0.9103614687919617,2.0
5.0,11.0,802.0162200927734,817.6898040771484,0.9999078512191772,19.0,0.9286498427391052,2.0
5.0,11.0,652.7840576171875,293.99850273132324,0.9998923540115356,19.0,0.935996949672699,2.0
5.0,11.0,591.7547607421875,139.9137783050537,0.9998843669891357,26.0,0.9020117521286011,2.0
5.0,11.0,580.5603637695312,508.7640151977539,0.9998584985733032,22.0,0.912723183631897,2.0
5.0,11.0,814.1086273193359,862.7985382080078,0.9998341798782349,20.0,0.9282618761062622,2.0
5.0,11.0,608.3637008666992,890.1378936767578,0.9998043179512024,18.0,0.9045889377593994,2.0
6.0,11.0,462.10498046875,196.89073181152344,1.0,13.0,0.9606143832206726,2.0
6.0,11.0,1005.8461971282959,358.3060417175293,1.0,17.0,0.926142156124115,2.0
6.0,11.0,462.0899772644043,970.6794738769531,1.0,16.0,0.9256768226623535,2.0
6.0,11.0,231.64765167236328,503.11046981811523,1.0,21.0,0.9188909530639648,2.0
6.0,11.0,469.6207733154297,823.305721282959,1.0,14.0,0.9701852798461914,2.0
6.0,11.0,413.7832431793213,958.7386665344238,1.0,15.0,0.9134311676025391,2.0
6.0,11.0,402.5213050842285,946.259334564209,1.0,11.0,0.9090510606765747,2.0
6.0,11.0,151.51709747314453,559.4198780059814,1.0,10.0,0.9349403381347656,2.0
6.0,11.0,697.9618797302246,629.085865020752,1.0,15.0,0.9119968414306641,2.0
6.0,11.0,390.0007019042969,591.4178333282471,1.0,16.0,0.9438238143920898,2.0
6.0,11.0,353.8343029022217,506.8173179626465,0.9999998807907104,18.0,0.9510501027107239,2.0
6.0,11.0,802.2225341796875,575.480712890625,0.9999977350234985,26.0,0.9231584072113037,2.0
6.0,11.0,917.8938694000244,140.9899024963379,0.9999947547912598,21.0,0.9511532783508301,2.0
6.0,11.0,449.6679744720459,977.2590770721436,0.9999934434890747,13.0,0.912458062171936,2.0
6.0,11.0,687.8401279449463,274.24901580810547,0.9999825954437256,12.0,0.9493927359580994,2.0
6.0,11.0,849.6591796875,476.0854263305664,0.9999282360076904,16.0,0.9550552368164062,2.0
6.0,11.0,469.25144958496094,568.049186706543,0.9999212026596069,13.0,0.9700227975845337,2.0
6.0,11.0,640.2461776733398,637.2754592895508,0.9998804330825806,16.0,0.9247720837593079,2.0
7.0,11.0,462.6219367980957,834.7849960327148,1.0,16.0,0.9374792575836182,2.0
7.0,11.0,470.31147384643555,178.972806930542,1.0,15.0,0.9760433435440063,2.0
7.0,11.0,491.63922691345215,842.8669700622559,1.0,20.0,0.9241976737976074,2.0
7.0,11.0,56.164920806884766,786.9860496520996,1.0,19.0,0.9302985668182373,2.0
7.0,11.0,483.9939842224121,135.8612289428711,1.0,20.0,0.9362486004829407,2.0
7.0,11.0,410.1879234313965,718.1760482788086,0.9999990463256836,25.0,0.9125921130180359,2.0
7.0,11.0,479.9337158203125,539.2386455535889,0.9999982118606567,13.0,0.9202589988708496,2.0
7.0,11.0,383.0704002380371,948.4476127624512,0.9999979734420776,12.0,0.9216960668563843,2.0
7.0,11.0,492.97250747680664,749.8096313476562,0.999997615814209,22.0,0.9180727005004883,2.0
7.0,11.0,636.2211608886719,886.6693382263184,0.9999946355819702,22.0,0.9029698371887207,2.0
7.0,11.0,377.9950294494629,481.4498863220215,0.9999940395355225,15.0,0.9239194393157959,2.0
7.0,11.0,652.8655395507812,139.6924343109131,0.9999929666519165,23.0,0.9115585684776306,2.0
7.0,11.0,1053.810619354248,639.498348236084,0.9999877214431763,18.0,0.9040424227714539,2.0
7.0,11.0,1060.2410430908203,753.9099235534668,0.9999828338623047,25.0,0.9351456165313721,2.0
7.0,11.0,317.6079502105713,660.2377243041992,0.9999812841415405,21.0,0.9115052223205566,2.0
7.0,11.0,746.1255264282227,450.1634292602539,0.9999803304672241,18.0,0.9312557578086853,2.0
7.0,11.0,293.51563262939453,881.7509441375732,0.999903678894043,9.0,0.9301036596298218,2.0
7.0,11.0,362.77083587646484,1020.922534942627,0.9998970031738281,17.0,0.932222306728363,2.0
7.0,11.0,1041.0886840820312,504.84606552124023,0.9998353719711304,21.0,0.9077699184417725,2.0
7.0,11.0,536.2007026672363,223.52300453186035,0.9998199343681335,13.0,0.933385968208313,2.0
8.0,11.0,401.11907386779785,955.9400177001953,1.0,14.0,0.9294652938842773,2.0
8.0,11.0,465.99121284484863,845.375617980957,1.0,10.0,0.971686840057373,2.0
8.0,11.0,219.65770721435547,507.85657691955566,1.0,14.0,0.909150242805481,2.0
8.0,11.0,342.31578063964844,519.6925449371338,1.0,23.0,0.9210087656974792,2.0
8.0,11.0,382.4554557800293,72.66986846923828,1.0,15.0,0.9533358216285706,2.0
8.0,11.0,960.6856575012207,693.644718170166,1.0,25.0,0.9715142846107483,2.0
8.0,11.0,56.619876861572266,789.641939163208,1.0,17.0,0.9083680510520935,2.0
8.0,11.0,445.9453716278076,811.0464553833008,1.0,15.0,0.9357413053512573,2.0
8.0,11.0,491.8850975036621,846.5064392089844,1.0,19.0,0.9533216953277588,2.0
8.0,11.0,461.6182613372803,188.3083610534668,0.9999997615814209,21.0,0.9557673335075378,2.0
8.0,11.0,1010.4756889343262,640.320011138916,0.9999994039535522,13.0,0.905056893825531,2.0
8.0,11.0,313.8735122680664,669.3281288146973,0.9999982118606567,23.0,0.9026679396629333,2.0
8.0,11.0,35.76034355163574,462.76472091674805,0.9999966621398926,19.0,0.9417378306388855,2.0
8.0,11.0,592.0546569824219,124.18415832519531,0.999996542930603,16.0,0.9100392460823059,2.0
8.0,11.0,676.0796890258789,266.38976287841797,0.999996542930603,20.0,0.9213519096374512,2.0
8.0,11.0,591.9922847747803,215.42286491394043,0.9999961853027344,13.0,0.9352709054946899,2.0
8.0,11.0,786.2939720153809,955.5348796844482,0.9999960660934448,13.0,0.907226026058197,2.0
8.0,11.0,409.9943675994873,551.848840713501,0.9999959468841553,20.0,0.943743109703064,2.0
8.0,11.0,475.4500102996826,536.3236465454102,0.9999939203262329,13.0,0.9089323282241821,2.0
8.0,11.0,551.70094871521,227.0940113067627,0.9999887943267822,19.0,0.9586089849472046,2.0
8.0,11.0,817.5455074310303,587.619140625,0.9999876022338867,14.0,0.9281961917877197,2.0
8.0,11.0,68.10860443115234,572.7170486450195,0.9999866485595703,17.0,0.9000961780548096,2.0
8.0,11.0,627.4460430145264,885.1167469024658,0.9999839067459106,12.0,0.9051549434661865,2.0
8.0,11.0,531.9398193359375,222.46155166625977,0.9999732971191406,14.0,0.9427703619003296,2.0
8.0,11.0,938.2110939025879,151.90521621704102,0.9999717473983765,14.0,0.9597869515419006,2.0
8.0,11.0,378.1646614074707,954.0956726074219,0.9999716281890869,16.0,0.9159128665924072,2.0
8.0,11.0,639.9085960388184,572.3827018737793,0.9999567270278931,21.0,0.9377511739730835,2.0
8.0,11.0,632.2303237915039,563.0812587738037,0.999947190284729,12.0,0.9322748184204102,2.0
8.0,11.0,484.64397048950195,750.8364067077637,0.9998194575309753,9.0,0.925098180770874,2.0
8.0,11.0,389.0488739013672,79.24216651916504,0.9997530579566956,28.0,0.950430154800415,2.0
8.0,11.0,422.0534439086914,1030.1530418395996,0.999721109867096,17.0,0.931167721748352,2.0
8.0,11.0,1065.8047695159912,758.0368003845215,0.9996016621589661,25.0,0.9024710655212402,2.0
8.0,11.0,406.0368232727051,508.74633026123047,0.9995167255401611,14.0,0.9120202660560608,2.0
9.0,11.0,540.7891464233398,676.352783203125,1.0,16.0,0.9254242181777954,2.0
9.0,11.0,349.3252868652344,868.8690032958984,1.0,22.0,0.9597721695899963,2.0
9.0,11.0,660.5232086181641,608.0935363769531,1.0,22.0,0.9521942734718323,2.0
9.0,11.0,385.91602897644043,722.6897354125977,0.9999995231628418,19.0,0.9140043258666992,2.0
9.0,11.0,450.46630096435547,844.8970527648926,0.9999995231628418,17.0,0.959518313407898,2.0
9.0,11.0,389.9974536895752,603.814754486084,0.9999988079071045,19.0,0.923138439655304,2.0
9.0,11.0,520.753173828125,104.93033218383789,0.999996542930603,20.0,0.9434651136398315,2.0
9.0,11.0,531.8570308685303,207.67942810058594,0.9999961853027344,10.0,0.9278860688209534,2.0
9.0,11.0,753.694507598877,442.8199043273926,0.9999935626983643,19.0,0.918727695941925,2.0
9.0,11.0,672.2743797302246,588.0078239440918,0.9999885559082031,19.0,0.9355436563491821,2.0
9.0,11.0,866.1518211364746,463.0077362060547,0.9999839067459106,16.0,0.9058992862701416,2.0
9.0,11.0,67.67636489868164,504.083984375,0.9999804496765137,20.0,0.905892014503479,2.0
9.0,11.0,401.75604248046875,1028.8009300231934,0.9999227523803711,13.0,0.9384845495223999,2.0
9.0,11.0,802.1648559570312,576.4864540100098,0.9998738765716553,15.0,0.951413631439209,2.0
9.0,11.0,544.2663269042969,393.45238494873047,0.999818742275238,22.0,0.9004994630813599,2.0
9.0,11.0,624.4413299560547,499.8944206237793,0.9996695518493652,14.0,0.9220575094223022,2.0
10.0,11.0,453.9698715209961,826.8235778808594,1.0,15.0,0.9179335832595825,2.0
10.0,11.0,386.2461280822754,449.3606071472168,1.0,26.0,0.9048339128494263,2.0
10.0,11.0,487.96578788757324,471.71882247924805,1.0,30.0,0.9710971713066101,2.0
10.0,11.0,172.0758514404297,266.4052085876465,0.9999998807907104,16.0,0.9029104113578796,2.0
10.0,11.0,575.3825798034668,777.8671569824219,0.9999998807907104,17.0,0.9009103775024414,2.0
10.0,11.0,833.5692367553711,656.6645812988281,0.9999998807907104,14.0,0.9082536101341248,2.0
10.0,11.0,483.1192798614502,865.6580772399902,0.9999970197677612,8.0,0.9732133150100708,2.0
10.0,11.0,969.9856586456299,232.15080642700195,0.999996542930603,16.0,0.941342830657959,2.0
10.0,11.0,595.6165904998779,192.26260375976562,0.9999959468841553,17.0,0.9400278329849243,2.0
10.0,11.0,492.2844467163086,140.34636306762695,0.999988317489624,14.0,0.9274481534957886,2.0
10.0,11.0,488.4737243652344,782.2787551879883,0.9999873638153076,12.0,0.9184544086456299,2.0
10.0,11.0,495.46082878112793,867.1993217468262,0.999982476234436,24.0,0.9279356002807617,2.0
10.0,11.0,325.81098556518555,563.7149906158447,0.999976396560669,18.0,0.9307758808135986,2.0
10.0,11.0,450.3517189025879,167.64852905273438,0.9999299049377441,19.0,0.9394570589065552,2.0
10.0,11.0,176.29547119140625,975.4150085449219,0.9999203681945801,18.0,0.9124060273170471,2.0
10.0,11.0,882.6820678710938,465.6049976348877,0.9999089241027832,19.0,0.9285811185836792,2.0
10.0,11.0,580.1300354003906,333.9410648345947,0.9998763799667358,17.0,0.9006354808807373,2.0
10.0,11.0,607.9184818267822,1034.0092544555664,0.9997074007987976,26.0,0.9208645224571228,2.0
11.0,11.0,544.2337760925293,680.5616264343262,1.0,14.0,0.9490983486175537,2.0
11.0,11.0,441.5863342285156,827.0865936279297,1.0,14.0,0.9080842137336731,2.0
11.0,11.0,491.8155975341797,471.43264389038086,1.0,21.0,0.9710974097251892,2.0
11.0,11.0,579.5751399993896,779.1364974975586,1.0,20.0,0.9225748777389526,2.0
11.0,11.0,32.256431579589844,504.3876075744629,1.0,21.0,0.928219199180603,2.0
11.0,11.0,483.7586479187012,463.0937156677246,1.0,11.0,0.9409537315368652,2.0
11.0,11.0,180.57928085327148,980.6704940795898,0.9999998807907104,29.0,0.9240432381629944,2.0
11.0,11.0,322.32875061035156,579.5848922729492,0.9999998807907104,25.0,0.9310509562492371,2.0
11.0,11.0,830.0003204345703,655.4367923736572,0.9999996423721313,17.0,0.9103151559829712,2.0
11.0,11.0,813.2265129089355,358.09681701660156,0.9999996423721313,10.0,0.9179393649101257,2.0
11.0,11.0,453.6310234069824,834.6251335144043,0.9999994039535522,23.0,0.9169348478317261,2.0
11.0,11.0,168.07476425170898,971.9551315307617,0.9999988079071045,12.0,0.9231113195419312,2.0
11.0,11.0,373.67130851745605,725.8849925994873,0.9999971389770508,24.0,0.9567045569419861,2.0
11.0,11.0,834.0145149230957,358.5945014953613,0.9999963045120239,18.0,0.9053078889846802,2.0
11.0,11.0,592.3157119750977,187.21892738342285,0.9999934434890747,22.0,0.9435651302337646,2.0
11.0,11.0,977.3829402923584,232.00983047485352,0.9999915361404419,20.0,0.9257464408874512,2.0
11.0,11.0,119.8522777557373,603.5477142333984,0.999988317489624,21.0,0.9016517400741577,2.0
11.0,11.0,1081.8789596557617,723.0604209899902,0.999985933303833,21.0,0.9390606880187988,2.0
11.0,11.0,35.86984634399414,457.419189453125,0.9999796152114868,21.0,0.9217647314071655,2.0
11.0,11.0,885.9657688140869,470.02972412109375,0.9999727010726929,23.0,0.9550223350524902,2.0
11.0,11.0,623.840742111206,554.9021053314209,0.9999418258666992,18.0,0.9298667311668396,2.0
11.0,11.0,898.0284767150879,750.4013214111328,0.9998787641525269,16.0,0.9008931517601013,2.0
11.0,11.0,750.5275115966797,438.057674407959,0.9998610019683838,25.0,0.9314924478530884,2.0
11.0,11.0,1022.3348960876465,660.7302436828613,0.9997677206993103,19.0,0.9070993065834045,2.0
11.0,11.0,671.8348579406738,421.891658782959,0.999736487865448,25.0,0.9341742992401123,2.0
12.0,11.0,434.3915557861328,855.2780532836914,0.9999998807907104,21.0,0.9114511013031006,2.0
12.0,11.0,244.41593170166016,676.0766410827637,0.9999995231628418,19.0,0.9237157702445984,2.0
12.0,11.0,378.0079536437988,446.20229721069336,0.9999984502792358,18.0,0.9224305152893066,2.0
12.0,11.0,390.2919120788574,910.9777641296387,0.9999978542327881,22.0,0.9537813663482666,2.0
12.0,11.0,487.4542465209961,886.277530670166,0.999994158744812,11.0,0.9047343730926514,2.0
12.0,11.0,914.3945465087891,769.0976963043213,0.9999921321868896,14.0,0.9340647459030151,2.0
12.0,11.0,583.8266315460205,123.6268482208252,0.9999916553497314,17.0,0.9177267551422119,2.0
12.0,11.0,442.1086082458496,390.37195205688477,0.9998847246170044,16.0,0.9321302175521851,2.0
12.0,11.0,600.1396598815918,172.01883697509766,0.999729573726654,17.0,0.9543639421463013,2.0
13.0,11.0,290.1421203613281,193.54607009887695,1.0,27.0,0.9618687629699707,2.0
13.0,11.0,981.9716854095459,220.6194725036621,1.0,12.0,0.9136168360710144,2.0
13.0,11.0,290.8888397216797,951.8977279663086,1.0,10.0,0.9507393836975098,2.0
13.0,11.0,925.7913417816162,910.6316757202148,1.0,26.0,0.9459036588668823,2.0
13.0,11.0,301.5925693511963,200.3423194885254,1.0,8.0,0.9443995356559753,2.0
13.0,11.0,516.6900405883789,579.4029541015625,0.9999994039535522,16.0,0.9301267862319946,2.0
13.0,11.0,647.7239894866943,621.1145782470703,0.9999991655349731,21.0,0.9382045865058899,2.0
13.0,11.0,442.1524467468262,1015.7163047790527,0.9999988079071045,19.0,0.9009435176849365,2.0
13.0,11.0,910.2311782836914,906.6194458007812,0.9999959468841553,19.0,0.9422478079795837,2.0
13.0,11.0,99.96758270263672,675.3086967468262,0.9999927282333374,12.0,0.9013424515724182,2.0
13.0,11.0,826.4735145568848,563.9262065887451,0.9999830722808838,12.0,0.902698278427124,2.0
13.0,11.0,683.5601959228516,558.6692790985107,0.9999768733978271,14.0,0.9197301268577576,2.0
13.0,11.0,492.16679763793945,861.9549903869629,0.9999754428863525,19.0,0.9017792344093323,2.0
13.0,11.0,294.49181747436523,374.14893341064453,0.9999727010726929,14.0,0.9313029646873474,2.0
13.0,11.0,180.9309425354004,345.8478317260742,0.9999707937240601,15.0,0.9522104859352112,2.0
13.0,11.0,462.2630920410156,532.9064254760742,0.9999651908874512,23.0,0.9394497871398926,2.0
13.0,11.0,282.1969528198242,960.4916839599609,0.9999650716781616,23.0,0.9471354484558105,2.0
13.0,11.0,429.4374465942383,928.0481033325195,0.999962568283081,20.0,0.9066570997238159,2.0
13.0,11.0,430.01171112060547,1012.826976776123,0.9999527931213379,12.0,0.9063328504562378,2.0
13.0,11.0,584.357063293457,584.9933395385742,0.9999473094940186,14.0,0.9072033166885376,2.0
13.0,11.0,535.3882026672363,211.8582420349121,0.9999170303344727,17.0,0.9023079872131348,2.0
13.0,11.0,519.5177593231201,257.07493591308594,0.9998311996459961,21.0,0.9154272079467773,2.0
13.0,11.0,818.3960227966309,979.3954544067383,0.9997450709342957,17.0,0.9538307189941406,2.0
13.0,11.0,314.34910583496094,96.55223083496094,0.9996839761734009,15.0,0.9659746885299683,2.0
13.0,11.0,945.9865608215332,555.7283706665039,0.9994094371795654,17.0,0.9150130748748779,2.0
14.0,11.0,293.68276023864746,195.39405250549316,1.0,7.0,0.936691164970398,2.0
14.0,11.0,277.900972366333,940.4013710021973,1.0,20.0,0.9610855579376221,2.0
14.0,11.0,87.72767066955566,612.4075393676758,1.0,20.0,0.9094319343566895,2.0
14.0,11.0,914.2472190856934,922.1851501464844,1.0,12.0,0.9736241102218628,2.0
14.0,11.0,294.3022346496582,186.9853286743164,1.0,22.0,0.9413951635360718,2.0
14.0,11.0,822.6009559631348,560.2783355712891,0.9999997615814209,18.0,0.9068541526794434,2.0
14.0,11.0,924.226001739502,924.6802787780762,0.9999996423721313,24.0,0.953387975692749,2.0
14.0,11.0,437.72055435180664,1016.5058403015137,0.9999996423721313,18.0,0.9192115068435669,2.0
14.0,11.0,924.9129276275635,905.4399948120117,0.9999994039535522,11.0,0.9537931084632874,2.0
14.0,11.0,289.8748092651367,374.31995010375977,0.9999982118606567,17.0,0.9152090549468994,2.0
14.0,11.0,579.8782501220703,801.6596336364746,0.9999953508377075,15.0,0.9212241172790527,2.0
14.0,11.0,479.48277473449707,902.8552093505859,0.9999936819076538,19.0,0.9065896272659302,2.0
14.0,11.0,833.9012393951416,992.2227249145508,0.9999861717224121,17.0,0.9559330940246582,2.0
14.0,11.0,425.9864749908447,1009.7716178894043,0.9999648332595825,9.0,0.9424456357955933,2.0
14.0,11.0,425.8990077972412,519.3500423431396,0.9999620914459229,19.0,0.9184433221817017,2.0
14.0,11.0,429.96535301208496,866.4125671386719,0.99996018409729,15.0,0.9042561054229736,2.0
14.0,11.0,103.38256645202637,683.355339050293,0.9999549388885498,18.0,0.9036703109741211,2.0
14.0,11.0,519.9412364959717,253.75229263305664,0.9999310970306396,16.0,0.9674558639526367,2.0
14.0,11.0,227.63532829284668,652.7233924865723,0.9999231100082397,24.0,0.9370328187942505,2.0
14.0,11.0,539.8887367248535,1081.6691303253174,0.9999183416366577,21.0,0.9539279341697693,2.0
14.0,11.0,91.57200622558594,679.660135269165,0.9998975992202759,13.0,0.9134714007377625,2.0
14.0,11.0,184.49964904785156,355.2734603881836,0.9998891353607178,24.0,0.9440498352050781,2.0
14.0,11.0,96.3613395690918,253.3000144958496,0.9998735189437866,15.0,0.970914363861084,2.0
14.0,11.0,734.0832366943359,311.7628593444824,0.9998726844787598,19.0,0.9300920963287354,2.0
14.0,11.0,310.4910202026367,710.1629180908203,0.999850869178772,20.0,0.9098318219184875,2.0
14.0,11.0,381.52939796447754,919.7069606781006,0.9997957348823547,18.0,0.9471965432167053,2.0
14.0,11.0,834.5846786499023,770.0287170410156,0.9997689127922058,10.0,0.9098231792449951,2.0
15.0,11.0,425.9002265930176,1025.4243392944336,1.0,18.0,0.9199119806289673,2.0
15.0,11.0,584.3313331604004,593.060173034668,1.0,17.0,0.9218595027923584,2.0
15.0,11.0,576.6707496643066,263.41364669799805,1.0,17.0,0.9158984422683716,2.0
15.0,11.0,417.8447742462158,1021.873456954956,1.0,10.0,0.9250161647796631,2.0
15.0,11.0,648.163761138916,615.7070789337158,0.9999994039535522,20.0,0.9121071100234985,2.0
15.0,11.0,959.9011058807373,762.6896362304688,0.999994158744812,16.0,0.9199154376983643,2.0
15.0,11.0,761.3812618255615,769.9099979400635,0.9999867677688599,12.0,0.9283044338226318,2.0
15.0,11.0,556.3520736694336,204.85469818115234,0.9999858140945435,14.0,0.9255821108818054,2.0
15.0,11.0,1072.0891304016113,722.6547660827637,0.9999721050262451,22.0,0.9070488214492798,2.0
15.0,11.0,426.36913681030273,738.6888313293457,0.9998968839645386,22.0,0.90949547290802,2.0
15.0,11.0,698.0900802612305,544.1697731018066,0.9997078776359558,20.0,0.9089691638946533,2.0
15.0,11.0,830.2592163085938,356.6912536621094,0.999657392501831,24.0,0.9124974012374878,2.0
15.0,11.0,168.12923431396484,338.8378219604492,0.9994403719902039,15.0,0.9287975430488586,2.0
16.0,11.0,329.2117347717285,536.9643592834473,1.0,19.0,0.9499574899673462,2.0
16.0,11.0,580.4787902832031,586.4487037658691,1.0,8.0,0.936795711517334,2.0
16.0,11.0,281.54273986816406,706.5969657897949,1.0,24.0,0.9254662990570068,2.0
